GlobalId,Name,Pset_PCL.PCL ID,Pset_SmartPlant 3D.Description,Pset_SmartPlant 3D.Location,X,Y,Z,Voxel
2v9qt1rUr5uOWPJwHcR9sN,Insulation Volume,75834d80-0836-41c5-8fcd-7ca2d464ea5c,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137094 mm          N 291705 mm          EL+ 7597 mm,137.094,291.705,7.597,"Vx(4,4,2)"
2ALj_iZdfEfQQILYidzqIo,Geometry,50c8e163-f6b5-42cd-b68f-0e74648b40e4,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137094 mm          N 291705 mm          EL+ 9883 mm,137.094,291.705,9.883,"Vx(4,4,2)"
0WXwdCTf13R8F76u2ndlIR,Insulation Volume,8daee9ea-bc8d-4ea8-94e3-b2f85b009203,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137094 mm          N 291705 mm          EL+ 9883 mm,137.094,291.705,9.883,"Vx(4,4,2)"
1qZZXO4EP9_fQK1pXJ8cwn,Geometry,9b1656a0-5604-423c-89cc-6c2d5983f81a,"Concentric reducer, 900 mm x 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 144402 mm          N 291705 mm          EL+ 7597 mm,144.402,291.705,7.597,"Vx(5,4,2)"
2mXzc23z1E3x_udbolgp9K,Insulation Volume,806714b0-9038-4aac-b4ed-0fe64f7bc543,"Concentric reducer, 900 mm x 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 144402 mm          N 291705 mm          EL+ 7597 mm,144.402,291.705,7.597,"Vx(5,4,2)"
04qK4SX919fRHGXkUQMTrC,Geometry,8c56a3d3-99ca-4f56-9e64-d1d694f46ec6,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 137094 mm          N 294463 mm          EL+ 9883 mm,137.094,294.463,9.883,"Vx(4,5,2)"
3fajnw$svA7QVSXascGtNX,Insulation Volume,ffb537d9-774d-45a2-9f0f-296f078904aa,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 137094 mm          N 294463 mm          EL+ 9883 mm,137.094,294.463,9.883,"Vx(4,5,2)"
29sSiVf9TFMO_HUpW4weHe,Geometry,d2aeb6f8-e6eb-494d-a12e-16fdb194f789,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 137094 mm          N 293815 mm          EL+ 9883 mm,137.094,293.815,9.883,"Vx(4,5,2)"
2QILf1VCzEJOmwGZr$QWjd,Insulation Volume,aafcfc7f-4c20-4b21-8ce9-0ef67c582c4c,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 137094 mm          N 293815 mm          EL+ 9883 mm,137.094,293.815,9.883,"Vx(4,5,2)"
2nv55xSULF4ei6v4X1I63M,Geometry,4f436197-9723-4167-8bd5-afa0fd917dd3,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 140059 mm          N 291705 mm          EL+ 7597 mm,140.059,291.705,7.597,"Vx(4,4,2)"
3nz2CXgPn1pO1BK$egP7Wv,Insulation Volume,71b2f457-c44b-49ff-a9f4-0c72e39dbc91,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 140059 mm          N 291705 mm          EL+ 7597 mm,140.059,291.705,7.597,"Vx(4,4,2)"
2J4y0A4599dx0mMqaSEyPE,Geometry,6b6ca7d0-4643-42d8-a284-4e69dd0a2123,See Internal Dust Filter drawing,E 139380 mm          N 296865 mm          EL+ 6667 mm,139.38,296.865,6.667,"Vx(4,5,2)"
0Y6f$FboTE6urx$XA$XMZp,Insulation Volume,86b2ef55-efab-4c9c-9876-c85b0aff7ab0,See Internal Dust Filter drawing,E 139380 mm          N 296865 mm          EL+ 6667 mm,139.38,296.865,6.667,"Vx(4,5,2)"
2OaH2rTC199e9AUBUnzaGN,Geometry,8fe877f3-f4fe-4f30-b038-7bec2d8a732e,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 139380 mm          N 296865 mm          EL+ 9883 mm,139.38,296.865,9.883,"Vx(4,5,2)"
0VIFcIV257nAtkTMzcY9sG,Insulation Volume,92879c2f-7cd9-4668-9b0d-adadf331d5b3,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 139380 mm          N 296865 mm          EL+ 9883 mm,139.38,296.865,9.883,"Vx(4,5,2)"
1DE6x9qRPANBIn3BIUYHxB,Geometry,ce7f715f-4883-47a5-a1d9-2ee9bc27dcd2,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137094 mm          N 296865 mm          EL+ 9883 mm,137.094,296.865,9.883,"Vx(4,5,2)"
3gkhux5jDAVBbYQgqMP4hl,Insulation Volume,3fdace34-7e9a-49b3-8d79-019673e3253d,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137094 mm          N 296865 mm          EL+ 9883 mm,137.094,296.865,9.883,"Vx(4,5,2)"
141$ecCDXEQAb8oVItFsQE,Geometry,85e89fb3-cea3-4b64-93d1-5a7fc51007a4,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 137094 mm          N 294470 mm          EL+ 9883 mm,137.094,294.47,9.883,"Vx(4,5,2)"
3V2tgMXev1ReJApB$h7_NL,Insulation Volume,01122744-5892-465c-a381-541e44ec5b16,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 137094 mm          N 294470 mm          EL+ 9883 mm,137.094,294.47,9.883,"Vx(4,5,2)"
2FaSVwwEf3mvpzQNyCHyHT,Geometry,1a92d5b8-eedf-4bcd-95f2-0694f1660467,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 139380 mm          N 296865 mm          EL+ 6685 mm,139.38,296.865,6.685,"Vx(4,5,2)"
1SPj6v90P33e2btxeXejLX,Insulation Volume,249aac7e-1cf4-4462-8259-ef4a6e24c491,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 139380 mm          N 296865 mm          EL+ 6685 mm,139.38,296.865,6.685,"Vx(4,5,2)"
3_nWhWcPT45eRb9Vzsbv_F,Geometry,4656a491-5d38-4b14-b0ce-1624f8f1d901,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 137094 mm          N 295163 mm          EL+ 9883 mm,137.094,295.163,9.883,"Vx(4,5,2)"
01Fft_0H55sQL0aLREpsCk,Insulation Volume,00371a45-dfce-4736-a6be-caa7ed01bf1f,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 137094 mm          N 295163 mm          EL+ 9883 mm,137.094,295.163,9.883,"Vx(4,5,2)"
1orEKYmvzDWQbpiFtd1DPx,Geometry,3036db8e-ad22-4b0b-8c06-7d1b59338142,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 139380 mm          N 296865 mm          EL+ 7780 mm,139.38,296.865,7.78,"Vx(4,5,2)"
1rE_uco1n8ox64An9GES2x,Insulation Volume,6651232f-8266-4dd3-9537-752912ae6d5e,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 139380 mm          N 296865 mm          EL+ 7780 mm,139.38,296.865,7.78,"Vx(4,5,2)"
3kQ$X3chT7o9N6bYq6Wd5C,Geometry,1ebe64de-576b-4a6a-b80c-7bebd31e9675,See Internal Dust Filter drawing,E 151380 mm          N 296865 mm          EL+ 6667 mm,151.38,296.865,6.667,"Vx(6,5,2)"
0ppkuN5VT1peoq2sRnhW$R,Insulation Volume,6dd4bced-d00e-4146-800a-8b003a738fa3,See Internal Dust Filter drawing,E 151380 mm          N 296865 mm          EL+ 6667 mm,151.38,296.865,6.667,"Vx(6,5,2)"
20785R1ZLEFgH8ejyg$WYg,Geometry,7e25c705-48fe-437c-8f1d-3eb1569cf846,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 151380 mm          N 296865 mm          EL+ 9883 mm,151.38,296.865,9.883,"Vx(6,5,2)"
3QBMh7ur1ANfwqLQGFop22,Insulation Volume,b437afcc-c093-4a54-ba4d-a731a0e20ee2,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 151380 mm          N 296865 mm          EL+ 9883 mm,151.38,296.865,9.883,"Vx(6,5,2)"
2U5QBvbZzBC97HpQUShIo_,Geometry,178a943c-75db-49c3-9dbc-4f3387461580,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 153666 mm          N 296865 mm          EL+ 9883 mm,153.666,296.865,9.883,"Vx(6,5,2)"
19FGUXq5L7J9_nAOLS$kdO,Insulation Volume,3759f8cb-1d66-477f-90b0-272a9c40b3d7,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 153666 mm          N 296865 mm          EL+ 9883 mm,153.666,296.865,9.883,"Vx(6,5,2)"
0XuK6bTuLE9gjfqnOg_3q8,Geometry,50c84c34-03c1-4753-8ca6-a9a3dff3442e,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 153666 mm          N 294470 mm          EL+ 9883 mm,153.666,294.47,9.883,"Vx(6,5,2)"
1DRSnhf3fCVOgPFexEFOmr,Insulation Volume,7faec768-3c19-4339-b3a9-80692334a9c6,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 153666 mm          N 294470 mm          EL+ 9883 mm,153.666,294.47,9.883,"Vx(6,5,2)"
1qJVcLHmPCrP_rYpqEwxCI,Geometry,2aaf2253-7b28-4898-bcdf-eeb2820e5806,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 151380 mm          N 296865 mm          EL+ 6685 mm,151.38,296.865,6.685,"Vx(6,5,2)"
1hSwztSMH01R2wyVxVaaT3,Insulation Volume,e920c8b5-8d35-457b-91fe-89694936e0ca,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 151380 mm          N 296865 mm          EL+ 6685 mm,151.38,296.865,6.685,"Vx(6,5,2)"
1YlSTLrN136wf_NpB1$tcg,Geometry,d3f28b8d-a1f1-4942-a88a-cd69471dabd6,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 153666 mm          N 295163 mm          EL+ 9883 mm,153.666,295.163,9.883,"Vx(6,5,2)"
1DBO$5KnDBjfhZR3rdTMBT,Insulation Volume,d3a1d098-60d2-430b-bb68-57c0452e0ca8,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 153666 mm          N 295163 mm          EL+ 9883 mm,153.666,295.163,9.883,"Vx(6,5,2)"
2MzpPj75bF$x4ijndck_Gi,Geometry,58be09d7-fb5d-4874-8ff0-f73ba07e59f4,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 151380 mm          N 296865 mm          EL+ 7780 mm,151.38,296.865,7.78,"Vx(6,5,2)"
2YLGVtoqXB3QVi3HgTzBSI,Insulation Volume,f6267c2a-c80d-4f4b-b422-1cfc9f32287c,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 151380 mm          N 296865 mm          EL+ 7780 mm,151.38,296.865,7.78,"Vx(6,5,2)"
1dg6bKcWb4RBHrw36ZZhXz,Geometry,4e71b864-6c7d-4a34-90d8-323174ebce31,"Tee, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 145380 mm          N 291705 mm          EL+ 7597 mm,145.38,291.705,7.597,"Vx(5,4,2)"
3tHiy8pCX7V8eK0zs1V48B,Insulation Volume,e2103d45-e85e-4950-a20f-029cbc684ca3,"Tee, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 145380 mm          N 291705 mm          EL+ 7597 mm,145.38,291.705,7.597,"Vx(5,4,2)"
0nnbJqmCn05B6IU2c$FN$q,Geometry,2914c58a-e943-4351-b7b0-491ac5686ac0,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 145380 mm          N 291705 mm          EL+ 5552 mm,145.38,291.705,5.552,"Vx(5,4,2)"
0CLd0Y30f6_wqK4IaFy0WO,Insulation Volume,121d4b3a-1ca5-4457-a8b6-28fc748411ee,"90o elbow, 900 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 145380 mm          N 291705 mm          EL+ 5552 mm,145.38,291.705,5.552,"Vx(5,4,2)"
0jxN6EEt13tPAadO9pKdCo,Geometry,03b5ab4d-e80f-4e6a-b34c-fe9f40e70500,"Weld neck flange, 900 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 134686 mm          N 291705 mm          EL+ 5552 mm,134.686,291.705,5.552,"Vx(4,4,2)"
28bVANCuD9Q8u7Ka97mMJD,Insulation Volume,cc944afb-38d6-4735-bf01-493911bf69ee,"Weld neck flange, 900 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 134686 mm          N 291705 mm          EL+ 5552 mm,134.686,291.705,5.552,"Vx(4,4,2)"
0$cFy87pT4gxrWA1YUFyPG,Geometry,33e24f2c-5ca4-4680-b8aa-bb867169784c,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 135261 mm          N 291705 mm          EL+ 5552 mm,135.261,291.705,5.552,"Vx(4,4,2)"
1YfyYU5BDC$xzNmJ2Y7jRz,Insulation Volume,39b2c26f-7002-489a-bced-c0d7b4469dbb,"Pipe stock, 900 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 135261 mm          N 291705 mm          EL+ 5552 mm,135.261,291.705,5.552,"Vx(4,4,2)"
1l2gg4j456PBfPz2Mfxcnq,Pipe,9c3e8fa2-de85-45da-bad7-32d1b060a7df,"Pipe stock, 500 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135680 mm          N 291705 mm          EL+ 4990 mm,135.68,291.705,4.99,"Vx(4,4,2)"
3D6$H4mN5Dpvu5$Xv9t9wk,Pipe,e4d55ee9-f0cf-4f43-9e34-bff5491f30ca,"Pipe stock, 500 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 143279 mm          N 291705 mm          EL+ 4990 mm,143.279,291.705,4.99,"Vx(5,4,2)"
1Y9jd0sub7NRqj3vLib8Pq,Pipe,edf38021-ba12-4d13-94ab-1d0451368ed7,"Pipe stock, 450 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 141880 mm          N 291705 mm          EL+ 7125 mm,141.88,291.705,7.125,"Vx(5,4,2)"
3JrC8LvEf4yQJtw5Tr6uO$,Pipe,ff85b66f-195e-497a-92fe-1de425a4d03a,"Pipe stock, 450 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 148880 mm          N 291705 mm          EL+ 7125 mm,148.88,291.705,7.125,"Vx(5,4,2)"
1csdZBSzD63QLSQEdCsqIK,Pipe,38949f6a-a548-4c49-9619-0d9dd2fdf73f,"Pipe stock, 450 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 137094 mm          N 293815 mm          EL+ 9374 mm,137.094,293.815,9.374,"Vx(4,5,2)"
2JkyeTRQDFcv0JhM_lO7Rj,Pipe,42489bc2-7a82-4d55-889f-94abc9a2f088,"Pipe stock, 450 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 153666 mm          N 293815 mm          EL+ 9374 mm,153.666,293.815,9.374,"Vx(6,5,2)"
0wndcGQLn2vOrxAwisaGxu,Geometry,2ea10263-8761-45fc-8a80-244d857c8edc,See Internal Dust Filter drawing,E 139380 mm          N 282965 mm          EL+ 6667 mm,139.38,282.965,6.667,"Vx(4,4,2)"
01NP$T3hn12vI6KgoNiM_i,Insulation Volume,a61fc9c1-589f-421f-8472-531a994f415b,See Internal Dust Filter drawing,E 139380 mm          N 282965 mm          EL+ 6667 mm,139.38,282.965,6.667,"Vx(4,4,2)"
2_WWhBWqjAeBtWlCRAiVXc,Geometry,61fdd798-61e0-4c6d-8055-c4ba1686e250,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 139380 mm          N 282965 mm          EL+ 9883 mm,139.38,282.965,9.883,"Vx(4,4,2)"
0SNz2iiSD3YPkOv9mFpp_m,Insulation Volume,0dc998a6-ca80-43b6-a4b1-5c55d2b67dc4,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 139380 mm          N 282965 mm          EL+ 9883 mm,139.38,282.965,9.883,"Vx(4,4,2)"
1OJctovGz9JOWlGaydyVEm,Geometry,92bda9f1-0c2f-433d-bca7-aa8fe918236a,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137094 mm          N 282965 mm          EL+ 9883 mm,137.094,282.965,9.883,"Vx(4,4,2)"
1ioIVXkJX1eOdEhkyeYaZS,Insulation Volume,e10a67a7-d338-4168-8c54-0f78ec44d8c2,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137094 mm          N 282965 mm          EL+ 9883 mm,137.094,282.965,9.883,"Vx(4,4,2)"
2GLQwExWP7XhxR9osLTWFn,Geometry,7058318f-a1f7-49cb-89c0-2dec3a774379,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 137094 mm          N 285360 mm          EL+ 9883 mm,137.094,285.36,9.883,"Vx(4,4,2)"
1ZN0I8Uq57_P1FQviUzbH5,Insulation Volume,8fe936ad-ae92-4c98-9ae2-389e519ae3bd,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 137094 mm          N 285360 mm          EL+ 9883 mm,137.094,285.36,9.883,"Vx(4,4,2)"
1wWQqgwVXCmRa8zxk8$rRm,Geometry,4b2fe4b7-0829-4a5d-bf17-10166a1954db,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 139380 mm          N 282965 mm          EL+ 6685 mm,139.38,282.965,6.685,"Vx(4,4,2)"
3LWg3k5djD$e9NcncL15Zi,Insulation Volume,480c26b4-3140-4313-b293-379e2014b1d3,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 139380 mm          N 282965 mm          EL+ 6685 mm,139.38,282.965,6.685,"Vx(4,4,2)"
0K5G1tt$H8uf2zCdUfyNNg,Geometry,ba26c5ce-b6de-4626-95f4-6a88487ffca4,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 137094 mm          N 284667 mm          EL+ 9883 mm,137.094,284.667,9.883,"Vx(4,4,2)"
1xS3DVg1b2AQqhUu9Ezlu0,Insulation Volume,93b16689-c4fa-4546-b311-b3e679a89248,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 137094 mm          N 284667 mm          EL+ 9883 mm,137.094,284.667,9.883,"Vx(4,4,2)"
0ULNZMgmDCUuJkYKkSqt4d,Geometry,044cd408-59a4-4d1d-ae7e-0088938f5406,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 139380 mm          N 282965 mm          EL+ 7780 mm,139.38,282.965,7.78,"Vx(4,4,2)"
0ZU3ZrqRf1ZA183UHf8Uux,Insulation Volume,864ac3b3-4b35-4ea8-99f0-a5373722113b,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 139380 mm          N 282965 mm          EL+ 7780 mm,139.38,282.965,7.78,"Vx(4,4,2)"
1Lt2ExTqHEgvbpVq2py6an,Geometry,26c61096-c540-4709-948b-055d9db7d718,See Internal Dust Filter drawing,E 151380 mm          N 282965 mm          EL+ 6667 mm,151.38,282.965,6.667,"Vx(6,4,2)"
1TcPv94mb9K9J2TkbXFSzj,Insulation Volume,ed730952-7b27-40c3-9f21-f4812a866c37,See Internal Dust Filter drawing,E 151380 mm          N 282965 mm          EL+ 6667 mm,151.38,282.965,6.667,"Vx(6,4,2)"
32BaXIaATD5RjosK1Tbwnv,Geometry,7135be1f-9fd3-434f-bb59-bd1dd9d963aa,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 151380 mm          N 282965 mm          EL+ 9883 mm,151.38,282.965,9.883,"Vx(6,4,2)"
3oShYYQNnE5e8iCOjG1gAt,Insulation Volume,49f48753-94fc-49dc-bf74-389d1ec015fe,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 151380 mm          N 282965 mm          EL+ 9883 mm,151.38,282.965,9.883,"Vx(6,4,2)"
2kkREHPWL4LhDILjGNzVtS,Geometry,0d47299f-b17b-4875-9888-1ef1489df2a4,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 153666 mm          N 282965 mm          EL+ 9883 mm,153.666,282.965,9.883,"Vx(6,4,2)"
34ZAF6PinCyvxY$sn9ZERc,Insulation Volume,f03edd29-877d-447e-9e05-c9a7804190e4,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 153666 mm          N 282965 mm          EL+ 9883 mm,153.666,282.965,9.883,"Vx(6,4,2)"
3kWWycRXjBlQ_nJ4MGiqoH,Geometry,37e3b44e-bdf3-4074-8e27-41560aa0b21b,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 153666 mm          N 285360 mm          EL+ 9883 mm,153.666,285.36,9.883,"Vx(6,4,2)"
17rUHAZOz2qgHGGmGCjdnf,Insulation Volume,13209b9f-e604-4c61-8ce7-53c9a3ad94cd,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 153666 mm          N 285360 mm          EL+ 9883 mm,153.666,285.36,9.883,"Vx(6,4,2)"
1pTbt4qajDKPSDAjPrMEez,Geometry,a824091c-ae0b-45d5-b4b1-f2607e74fa3e,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 151380 mm          N 282965 mm          EL+ 6685 mm,151.38,282.965,6.685,"Vx(6,4,2)"
1CJEAusxT0VwXRXmzsSuxn,Insulation Volume,27ca6541-b559-40b8-8a7e-9ad2f12cfac7,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 151380 mm          N 282965 mm          EL+ 6685 mm,151.38,282.965,6.685,"Vx(6,4,2)"
2yjohK2Sn2Dxglmosv6IhU,Geometry,9fed6b3f-89b0-4282-bae9-b2a8c1e635f9,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 153666 mm          N 284667 mm          EL+ 9883 mm,153.666,284.667,9.883,"Vx(6,4,2)"
1gSCd8Mub1K8yLxLfYq26I,Insulation Volume,97ab175d-e5b8-4dba-9860-854f292139d6,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 153666 mm          N 284667 mm          EL+ 9883 mm,153.666,284.667,9.883,"Vx(6,4,2)"
1sbqYTNDfC$hZi9WbSdfo7,Geometry,7be74699-2b27-4f87-a81b-b2126fe4d1e9,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 151380 mm          N 282965 mm          EL+ 7780 mm,151.38,282.965,7.78,"Vx(6,4,2)"
1h_b1FjnrD8RuwPJ1W23Rh,Insulation Volume,afa9a9a6-3080-402b-a3d5-57be9def3aec,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 151380 mm          N 282965 mm          EL+ 7780 mm,151.38,282.965,7.78,"Vx(6,4,2)"
1ITbi5lKrBL8Vi5VAJcj$r,Geometry,40c51c74-e3ac-4e7a-8d37-1445f2801624,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 153666 mm          N 288125 mm          EL+ 7597 mm,153.666,288.125,7.597,"Vx(6,4,2)"
3heaa3oS5FsvdQvUmmFlVx,Insulation Volume,5621771e-c3c1-49a8-ad90-386383829a8a,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 153666 mm          N 288125 mm          EL+ 7597 mm,153.666,288.125,7.597,"Vx(6,4,2)"
0G$_ZsgPDEkgZKvMkAAAyq,Geometry,a1dbc223-5206-497b-a9d9-b1eb93c1270b,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 153666 mm          N 288125 mm          EL+ 9883 mm,153.666,288.125,9.883,"Vx(6,4,2)"
386ERJbmj9xws$ERnAKBrQ,Insulation Volume,44fdadaa-8e06-407d-8876-6962a68a9880,"90o elbow, 750 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 153666 mm          N 288125 mm          EL+ 9883 mm,153.666,288.125,9.883,"Vx(6,4,2)"
3GyOj2xZr93A9u182odndg,Geometry,812f8db1-ccea-43ac-b086-cb379787a281,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 153666 mm          N 285367 mm          EL+ 9883 mm,153.666,285.367,9.883,"Vx(6,4,2)"
1cohLq6$vAlA2g5vgAL_Qw,Insulation Volume,99c092b7-d2ac-4459-8a47-2aa653c68422,"Weld neck flange, 750 mm, RFFE/BE, Class 150, ASME B16.47 Series A, ASTM A350-LF2",E 153666 mm          N 285367 mm          EL+ 9883 mm,153.666,285.367,9.883,"Vx(6,4,2)"
3RYgA9DR98Y9wzWAefPqeH,Geometry,111de0a8-9334-4b51-9f28-15c3deb58e8b,"Pipe stock, 750 mm, BE, S-STD, ASME-B36.10M, ASTM A671 Grade CC60 Class 32, Electric fusion welded, longitudinal seam, 100% joint quality",E 153666 mm          N 286499 mm          EL+ 9883 mm,153.666,286.499,9.883,"Vx(6,4,2)"
